泠,氵
腩,月
惨,忄
廬,广
畱,田
韲,齐
獵,犭
楹,木
诺,讠
臾,臼
岁,山
縂,心
理,王
趋,走
爊,火
亍,二
栎,木
羗,羊
尖,小
霜,雨
玟,王
丢,一
枧,木
缬,纟
钱,钅
田,田
决,冫
猴,犭
糁,米
鹂,鸟
竅,穴
先,儿
佌,亻
拕,扌
壙,土
囝,囗
鏟,钅
灞,氵
解,角
扪,扌
齬,齿
篯,竹
镰,钅
噲,口
旻,日
蝼,虫
揿,扌
騅,马
箄,竹
圇,囗
选,辶
熈,灬
澌,氵
萑,艹
斐,文
妘,女
骚,马
垜,土
氡,气
怩,忄
芪,艹
席,巾
鬯,鬯
吱,口
皲,皮
輷,车
蔻,艹
鷀,鸟
祃,礻
睇,目
哆,口
测,氵
藐,艹
菔,艹
彗,彐
顙,页
秘,禾
陝,阝
矜,矛
卟,卜
象,豕
聩,耳
繭,艹
飮,饣
雲,二
牵,牛
諺,讠
征,彳
紂,纟
钇,钅
厉,厂
躋,足
焊,火
攒,扌
粗,米
多,夕
檣,木
舨,舟
庫,广
鞱,韦
瘰,疒
劳,力
醵,酉
讹,讠
翁,羽
鵂,鸟
塄,土
珉,王
酊,酉
譎,讠
柑,木
蕒,艹
鳗,鱼
雛,隹
祚,礻
嗝,口
郟,阝
信,亻
绫,纟
慪,忄
磯,石
陰,阝
狳,犭
遴,辶
泷,氵
佶,亻
娃,女
餅,饣
下,一
贍,贝
沌,氵
悔,忄
笙,竹
鎞,釒
鸫,鸟
膪,月
崭,山
鈳,钅
疲,疒
谷,谷
澶,氵
耿,耳
飄,风
鋈,金
湋,氵
蛐,虫
打,扌
噛,口
镝,钅
瓜,瓜
轡,车
滠,氵
荩,艹
拨,扌
峬,山
鯮,魚
困,囗
闲,门
歹,歹
菾,艹
鮃,鱼
墅,土
劉,刂
辋,车
規,见
莓,艹
搒,扌
帖,巾
熟,灬
斧,斤
茨,艹
鲭,鱼
紬,糹
妯,女
隱,阝
邵,阝
誹,讠
欸,欠
蒽,艹
绁,纟
彀,弓
磅,石
奄,大
陆,阝
午,十
詎,讠
葒,艹
惕,忄
鷗,鸟
繖,人
哝,口
仡,亻
诣,讠
晦,日
恪,忄
鵬,鸟
积,禾
呲,齿
酴,酉
混,氵
懿,心
項,页
禄,礻
唇,口
鈉,钅
谍,讠
涌,氵
蘑,艹
析,木
耕,耒
憔,忄
官,宀
颚,页
喜,口
渡,氵
侠,亻
貢,贝
戩,戈
肪,月
窮,穴
嘱,口
錳,钅
贷,贝
溶,氵
蜻,虫
鏈,钅
潋,氵
僊,亻
跌,足
嵗,山
篘,竹
坛,土
濠,氵
补,衤
癱,疒
铲,钅
灵,火
凴,几
軶,车
橹,木
摽,扌
苾,艹
撃,凵
茂,艹
輊,车
锎,钅
帔,巾
芗,艹
瀠,氵
钣,钅
瘤,疒
骧,马
掭,扌
般,舟
榱,木
踴,足
疹,疒
鐸,钅
场,土
崾,山
臁,月
捂,扌
蟅,虫
畎,田
駑,马
筒,竹
拗,扌
腖,月
蝚,虫
滟,氵
赞,贝
瓣,瓜
噤,口
屨,尸
胫,月
齪,齿
扬,扌
俵,亻
湴,氵
黿,黽
愁,心
颐,页
缕,纟
枚,木
謝,讠
涞,氵
鄡,阝
吣,口
玢,王
怫,忄
是,日
薮,艹
讲,讠
爷,父
咸,口
砻,石
葃,艹
曄,日
運,辶
契,大
磐,石
鱓,鱼
录,王
绔,纟
教,攵
諜,讠
郠,阝
叢,一
睥,目
姦,女
忪,忄
荭,艹
旮,日
轵,车
广,广
斃,比
舂,臼
殇,歹
蠆,虫
踊,足
鐎,釒
經,纟
弔,口
攘,扌
辟,辛
閣,门
鮧,魚
岩,山
茬,艹
梱,木
褰,衣
輴,車
璹,王
锸,钅
鬼,鬼
尾,尸
胁,月
框,木
賉,忄
凋,冫
埏,土
飑,风
巓,山
聖,土
槛,木
虚,虍
濟,氵
兠,儿
痣,疒
鉢,钅
坤,土
顦,忄
鹪,鸟
蟯,虫
跳,足
仵,亻
潴,氵
鏷,钅
畸,田
态,心
膀,月
螄,虫
爍,火
鎌,钅
咎,口
砑,石
馐,饣
媒,女
悖,忄
訝,讠
伟,亻
逡,辶
唣,口
犢,牜
鰩,鱼
愫,忄
纪,纟
术,木
洳,氵
課,讠
猷,犬
邶,阝
鲾,鱼
蕃,艹
柄,木
酋,酉
前,刂
珌,王
塑,土
鵓,鸟
幕,巾
翔,羽
诜,讠
勢,力
癥,疒
韤,衤
籩,竹
廪,广
蹵,足
卷,厄
鑹,钅
驽,马
糾,纟
脂,月
丈,一
犋,牜
贊,贝
倌,亻
霎,雨
纓,纟
餒,饣
尔,小
隣,阝
琤,王
颧,页
復,夂
耬,耒
涵,氵
谴,讠
禽,忄
頼,贝
菁,艹
歆,欠
勋,力
浊,氵
重,里
哏,口
廓,广
櫛,木
蕚,艹
剠,黑
監,皿
酢,酉
呤,口
磧,石
幨,巾
苫,艹
鵪,鸟
恬,忄
蓯,艹
汴,氵
培,土
癸,癶
髻,髟
硼,石
持,扌
攅,扌
漉,氵
笑,竹
骐,马
妒,女
鲔,鱼
掖,扌
錡,釒
嘣,口
锥,钅
箦,竹
覲,见
瀷,氵
稻,禾
墼,土
簿,竹
擄,扌
滈,氵
鉋,刂
免,刀
孑,子
蛘,虫
楝,木
補,衤
俞,人
略,田
铤,钅
實,宀
罩,罒
黨,儿
腭,月
乳,乙
槲,木
赵,走
偷,亻
珶,王
婻,女
饽,饣
屿,山
榇,木
王,王
谊,讠
儌,亻
疏,疋
阎,门
頒,页
崔,山
膗,月
讛,口
趟,走
务,力
鞣,革
缨,纟
悭,忄
脬,月
贴,贝
制,刂
霸,雨
餼,饣
苁,艹
恂,忄
友,又
汊,氵
嗏,口
髑,骨
硒,石
鳕,鱼
艖,舟
毛,毛
葚,艹
淟,氵
占,卜
矣,矢
遢,辶
啤,口
秧,禾
迳,辶
浴,氵
釷,钅
囹,囗
壽,寸
祼,礻
搅,扌
薄,艹
辈,车
瀍,氵
醌,酉
嚎,口
鮐,鱼
墒,土
簕,竹
抖,扌
圣,土
大,大
窦,穴
鸩,鸟
挫,扌
粪,米
支,支
漳,氵
钺,钅
紿,纟
麾,麻
揀,扌
旄,方
襇,衤
义,丶
鍋,钅
镏,钅
展,尸
緔,纟
觜,角
仞,亻
牡,牜
僢,亻
嫦,女
繩,纟
峪,山
話,讠
佳,亻
棲,木
具,八
顽,页
绾,纟
悃,忄
蜂,虫
璋,王
謊,讠
嘌,口
犏,牜
碓,石
貛,犭
依,亻
琠,王
那,阝
厥,厂
妩,女
枭,木
谰,讠
伲,亻
段,殳
訴,讠
熹,灬
逸,辶
区,匚
羽,羽
夾,衤
藁,艹
杂,木
菅,艹
仇,亻
浆,水
觉,见
煎,灬
壓,厂
蕖,艹
泛,氵
荚,艹
乜,乙
櫟,木
襞,衣
面,面
继,纟
苯,艹
汰,氵
裳,衣
雷,雨
凹,凵
灸,火
忽,心
繼,纟
芄,艹
袈,衣
眍,目
鲐,鱼
徒,彳
笕,竹
脙,月
輝,车
锡,钅
倣,彳
瞢,目
帧,巾
綦,糸
箪,竹
栳,木
農,冖
閶,门
稿,禾
擀,扌
聃,耳
拄,扌
蹇,足
坍,土
鉏,钅
顓,页
孕,子
铠,钅
鋤,钅
左,工
飨,飠
蝭,虫
酹,酉
珺,王
婿,女
憃,心
澇,氵
谆,讠
疋,疋
訊,讠
圌,竹
玏,王
逎,辶
螗,虫
亝,文
醣,酉
墩,土
沱,氵
贰,贝
串,丨
檵,木
点,灬
刺,刂
纽,纟
堾,土
蓁,艹
時,日
汆,水
裉,衤
雍,隹
鳑,鱼
姓,女
繒,纟
髕,骨
葖,艹
艚,舟
作,亻
衞,卩
院,阝
卤,卜
奨,大
驪,马
華,十
觳,角
歴,厂
價,亻
煸,火
鯿,鱼
搁,扌
戅,心
栉,木
瘍,疒
簑,艹
撖,扌
耙,耒
抚,扌
踝,足
鈥,钅
弧,弓
粦,石
攫,扌
振,扌
肮,月
躲,身
眷,目
钶,钅
徼,彳
揄,扌
槈,耒
噍,口
屑,尸
婕,女
恙,心
臘,月
远,辶
团,囗
鏤,钅
峦,山
嫪,女
惮,忄
滲,氵
詵,讠
坷,土
瓶,瓦
狺,犭
鹽,皿
孿,子
抃,扌
皋,白
褊,衤
同,口
帐,巾
窓,穴
蒗,艹
战,戈
袟,巾
垡,土
瘠,疒
銣,钅
冥,冖
鲧,鱼
稨,禾
断,斤
萬,一
玹,王
鈸,钅
儺,亻
綽,纟
嬾,忄
敂,口
潆,氵
诉,讠
楊,木
像,亻
獎,大
駕,马
滛,氵
腚,月
棟,木
噠,口
镢,钅
糧,米
齦,齿
饪,饣
胯,月
俱,亻
諳,讠
桴,木
铷,钅
叹,口
黻,黹
巽,饣
籼,米
蚀,虫
肄,聿
來,木
甍,瓦
钌,钅
缑,纟
麐,鹿
嶒,山
颔,页
丛,一
憚,忄
贝,贝
殞,歹
霡,雨
疢,疒
尧,兀
鬩,门
禪,礻
怯,忄
趲,走
縻,糸
醺,酉
豇,豆
櫈,几
陋,阝
瓌,王
遏,辶
绐,纟
奕,大
磔,石
苘,艹
賜,贝
睡,目
雠,隹
郤,阝
筩,竹
髨,髟
姪,亻
蕭,艹
揮,扌
轱,车
呷,口
矶,石
幻,幺
鵽,鳥
篾,竹
掃,扌
涇,氵
瞋,目
蠊,虫
熏,灬
鈎,钅
鰒,鱼
夔,夂
辛,辛
眠,目
鎣,艹
傥,亻
笨,竹
播,扌
蔬,艹
溱,氵
梵,木
褴,衤
嘶,口
犹,犭
錸,钅
债,亻
粽,米
諉,讠
埋,土
桊,木
铍,钅
减,冫
牎,穴
黑,黑
寓,宀
飕,风
旗,方
虖,口
聚,耳
槟,木
詞,讠
坠,土
珣,王
鹦,鸟
敬,攵
臯,白
潰,氵
诳,讠
闷,门
勹,勹
獸,丷
峽,山
駿,马
怅,忄
了,乙
琍,王
閌,门
縑,纟
龐,广
馔,饣
暖,日
伛,亻
悚,忄
谝,讠
檞,木
阡,阝
匣,匚
璢,王
崧,山
约,纟
末,木
碪,石
芮,艹
貲,贝
男,田
隶,隶
邺,阝
嶼,山
礿,礻
骾,鱼
柀,木
荃,艹
赇,贝
酏,酉
秔,米
菘,艹
汝,氵
癡,疒
釤,钅
穩,禾
鯨,鱼
葭,艹
拮,扌
啷,口
彻,彳
竾,竹
沃,氵
謂,讠
脆,月
蜊,虫
娌,女
纏,纟
錒,钅
嘔,口
氘,气
肛,月
鲣,鱼
琨,王
殭,亻
枵,木
綹,纟
强,弓
玽,王
唾,口
见,见
歂,欠
迅,辶
慆,忄
藉,艹
廏,厂
絎,纟
金,金
哓,口
獒,犬
襖,衤
蕞,艹
周,口
恰,忄
蓳,艹
晴,日
叽,口
椁,木
躄,足
攉,扌
蒈,艹
验,马
邐,辶
隔,阝
茝,艹
餡,饣
箢,竹
鼥,鼠
锩,钅
瞪,目
港,氵
莲,艹
稷,禾
岸,山
瘿,疒
閾,门
检,木
滄,氵
艇,舟
顋,月
鹏,鸟
兑,儿
盔,皿
浙,氵
俚,亻
苜,艹
寢,宀
処,夂
铨,钅
淮,氵
腱,月
揲,扌
婷,女
偻,亻
訂,讠
掇,扌
耆,耂
蘊,艹
嬌,女
儐,亻
膛,月
螟,虫
庥,广
缤,纟
鎧,钅
咩,口
用,用
謬,讠
悱,忄
蜴,虫
粹,米
吾,口
裁,衣
恆,忄
蓉,艹
始,女
晊,日
忏,忄
郑,阝
嗓,口
牒,片
雕,隹
毗,比
柟,木
奠,大
緣,纟
驢,马
彤,彡
珧,王
觫,角
陪,阝
慰,心
杴,木
絸,艹
獼,犭
響,口
栁,木
清,氵
辄,车
薈,艹
稍,禾
鮌,鱼
瀑,氵
醐,酉
劒,刂
瘕,疒
鞔,革
谙,讠
舝,车
撞,扌
頡,页
鸥,鸟
漯,氵
颶,风
嶸,山
钾,钅
槀,木
赃,贝
久,丿
濄,氵
荇,艹
饋,饣
篌,竹
燐,石
镓,钅
汙,氵
菜,艹
僦,亻
瑩,艹
门,门
詭,讠
佯,亻
泮,氵
聱,耳
虵,虫
养,丷
绺,纟
坿,阝
溃,氵
褂,衤
茆,艹
蔊,艹
鼎,鼎
皓,白
鄒,阝
芛,艹
怜,忄
蒟,艹
审,宀
稠,禾
垩,土
榭,木
舰,舟
羹,羊
鸸,鸟
逼,辶
圾,土
证,讠
仃,亻
楂,木
捆,扌
嫋,衣
鏑,钅
煒,火
闕,门
棗,木
譖,讠
乘,丿
招,扌
赚,贝
绣,纟
饢,饣
層,尸
烧,火
器,口
諫,讠
镪,钅
扰,扌
蛳,虫
摴,扌
繸,糹
函,凵
灼,火
铿,钅
有,月
颌,页
冒,冂
甕,瓦
钔,钅
殖,歹
輙,车
脝,月
枞,木
玦,王
氯,气
辮,辛
砷,石
庸,广
爻,爻
傼,亻
琿,王
鞾,革
泄,氵
鱏,鱼
卑,十
狐,犭
啕,口
瓔,王
潙,氵
慝,心
胜,月
髠,髟
另,口
雨,雨
嗪,口
濮,氵
懲,心
齹,卤
剻,刂
酽,酉
矾,石
憇,心
舆,臼
箋,竹
萊,艹
綏,纟
匐,勹
递,辶
唔,口
亙,二
漘,氵
莛,艹
愜,忄
薟,艹
笠,竹
眨,目
梭,木
抱,扌
撵,扌
蔴,艹
娶,女
纹,纟
尺,尸
炽,火
促,亻
桂,木
賅,贝
蛉,虫
摊,扌
铕,钅
詖,讠
佘,人
豚,豕
虞,虍
翣,羽
顢,页
燧,火
鉦,钅
坨,土
诫,讠
鑪,火
路,足
整,攵
罸,罒
鏻,釒
樁,木
讀,讠
氅,毛
趄,走
昉,日
螈,虫
砍,石
傒,亻
閔,门
沚,氵
鰥,鱼
朳,木
育,月
骶,骨
猻,犭
冼,冫
难,隹
淄,氵
柈,木
塍,土
秌,禾
鵏,鳥
剑,刂
珐,王
靓,青
呕,口
痔,疒
还,辶
恝,心
穡,禾
壢,土
勦,刂
癩,疒
哪,口
滮,氵
艱,艮
惲,忄
葵,艹
競,立
鹹,石
糺,纟
遽,辶
盾,目
梃,木
暇,日
希,巾
吐,口
芟,艹
宥,宀
隧,阝
冩,冖
瀨,氵
踬,足
舴,舟
禹,忄
頸,页
瞽,目
阼,阝
诅,讠
臉,月
峋,山
祎,礻
滗,氵
赖,贝
譚,讠
拟,扌
屠,尸
磣,石
盧,卜
镦,钅
賫,贝
鍪,金
俭,亻
胳,骨
黷,黑
姹,女
埽,土
發,又
洁,氵
誄,讠
愉,忄
肈,聿
缍,纟
甑,瓦
钐,钅
垒,土
猕,犭
丗,一
涖,艹
褙,衤
殚,歹
憞,心
鬥,斗
嘧,口
鄩,阝
氫,气
京,亠
樯,木
怳,忄
螲,虫
縷,纟
嚼,口
爿,爿
绌,纟
啑,口
瓐,王
道,辶
单,十
裘,衣
嗦,口
煩,火
部,阝
只,口
轭,车
蕱,竹
柲,木
荵,艹
幷,干
緶,纟
呻,口
剿,刂
燾,灬
枇,木
萆,艹
舊,日
頎,页
唐,口
阒,门
辗,车
薛,艹
岡,冂
素,糸
笤,竹
傩,亻
抵,扌
茴,艹
碹,石
倾,亻
賁,贝
摆,扌
巋,山
黍,黍
硎,石
铑,钅
癒,心
聞,门
嵠,氵
秣,禾
孤,子
矧,矢
全,入
跫,足
误,讠
数,攵
至,至
壹,士
祸,礻
闻,门
国,囗
亂,乙
樅,木
膈,月
龌,齿
爕,火
鎔,钅
众,人
蠙,虫
红,纟
璦,王
洫,氵
侬,亻
鲶,鱼
妸,女
画,田
骺,骨
猿,犭
邾,阝
淀,氵
蝇,虫
懈,忄
翌,羽
魏,鬼
痐,虫
晝,日
廢,广
鯤,鱼
哦,口
蹭,足
森,木
葱,艹
曲,曰
彷,彳
糶,米
项,页
啻,口
竺,竹
陽,阝
卿,卩
一,一
撇,扌
蜆,虫
脊,月
锒,钅
倔,亻
樘,木
搜,扌
肟,月
御,彳
骣,马
妥,女
砤,石
钧,钅
厩,厂
爨,火
谬,讠
枱,木
騸,马
夺,大
疽,疒
匾,匚
迁,辶
觅,见
杆,木
慊,忄
釕,钅
泗,氵
曛,日
惟,忄
荞,艹
竣,立
塤,土
靦,月
軫,车
酪,酉
裯,衤
晰,日
苳,艹
对,寸
穸,穴
電,田
嗽,口
漁,氵
椅,木
袄,衤
按,扌
芈,卝
納,纟
鲌,鱼
隐,阝
喒,口
焕,火
謙,讠
娣,女
綢,纟
吧,口
渫,氵
议,讠
戳,戈
簷,木
媸,女
瘻,疒
瀿,氵
佁,亻
滀,氵
棄,廾
拈,扌
鹋,鸟
糌,米
坑,土
盐,皿
兕,儿
歙,欠
敝,攵
罡,罒
黠,黑
巢,巛
祥,礻
鋨,钅
赭,赤
蝱,虫
噻,口
偿,亻
現,王
殃,歹
谂,讠
文,文
蘆,艹
福,礻
騎,马
玓,王
鐒,钅
儔,亻
攜,扌
缠,纟
礤,石
助,力
猨,犭
沭,氵
贬,贝
暱,日
悵,忄
帶,巾
璽,玉
锼,钅
求,水
装,衣
鳍,鱼
穎,页
瑒,王
郕,阝
懟,心
鱢,月
痧,疒
迫,辶
觯,角
杰,木
慴,忄
韻,音
哽,口
栅,木
簍,竹
咒,口
瀕,氵
萝,艹
鸡,鸟
粢,米
唧,口
漫,氵
蒲,艹
宸,宀
銾,水
激,氵
噑,口
偕,亻
燔,火
他,亻
橙,木
诘,讠
藜,艹
物,牜
鏨,金
佫,亻
虱,虫
擲,扌
聵,耳
绶,纟
驹,马
坻,土
磺,石
鑽,钅
倀,亻
璃,王
專,一
沓,水
且,一
喙,口
颛,页
宝,宀
麟,鹿
怠,心
氨,气
售,口
禱,礻
頰,页
嬲,女
方,方
萸,艹
証,讠
哃,口
祆,礻
鷉,鳥
菍,艹
觑,见
迕,辶
狗,犭
员,口
靚,青
统,纟
鵞,鸟
擣,扌
櫧,木
襦,衤
郫,阝
叭,口
雯,雨
鳳,几
念,心
苷,艹
摸,扌
橼,木
邀,辶
厂,厂
眅,目
隄,土
妆,女
紉,纟
鲈,鱼
徊,彳
椑,木
漕,氵
躔,足
列,刂
错,钅
堛,土
探,扌
蜥,虫
贩,贝
劬,力
户,户
螺,虫
趾,足
允,儿
烀,火
糈,米
聋,耳
拌,扌
虏,虍
豓,色
何,亻
滔,氵
留,田
铘,钅
埚,土
筝,竹
州,川
胠,月
来,木
蛤,虫
浩,氵
俪,亻
噯,口
饱,饣
篲,彐
懶,忄
蕹,艹
譽,言
儀,亻
疃,田
圄,囗
箇,竹
順,页
憋,心
鸊,鳥
枏,木
萎,艹
涓,氵
訒,讠
鎗,木
咙,口
甘,甘
龟,龟
愠,忄
讧,讠
吮,口
碱,石
娲,女
纵,纟
鼴,鼠
撹,扌
蔸,艹
謼,口
郁,阝
雅,隹
寇,宀
鳉,鱼
苍,艹
摎,扌
遖,辶
秛,禾
孜,子
翟,羽
艢,木
毧,纟
釫,土
獬,犭
鷳,鸟
廵,巛
罴,罒
數,攵
歼,歹
劂,刂
瘅,疒
床,广
戍,戈
树,木
辔,车
北,匕
炖,火
鐙,钅
皚,白
弟,弓
粞,米
抢,扌
梦,木
谩,讠
溪,氵
眯,目
钮,钅
紳,纟
蚺,虫
漿,米
偁,亻
燀,火
魇,鬼
屉,尸
腋,月
槐,木
赓,贝
僖,亻
瑙,王
囚,囗
恡,口
臠,肉
汩,氵
跨,足
八,八
仪,亻
鉭,钅
坯,土
瓮,瓦
顱,页
鹵,卜
惶,忄
使,亻
泾,氵
刀,刀
皃,豸
鄂,阝
各,口
碇,石
鬆,木
师,巾
褒,衣
邗,阝
瘘,疒
骛,马
妝,女
砜,石
鲟,鱼
蚣,虫
搤,扌
侩,亻
圮,土
箱,竹
騰,月
綵,糹
枹,木
蘸,艹
蠼,虫
伾,亻
鏁,钅
闅,门
壇,土
筆,竹
臍,月
李,木
译,讠
仓,人
噘,口
镚,钅
糟,米
棧,木
警,言
赪,赤
凭,几
铯,钅
穰,禾
巵,厄
籴,米
胷,月
猁,犭
銀,钅
缉,纟
麈,鹿
愍,心
肌,月
欑,木
貔,豸
倗,亻
玖,王
疚,疒
羞,羊
蔥,艹
輩,车
涪,氵
催,亻
琯,王
鞮,革
莶,艹
薺,艹
达,辶
十,十
狀,犬
终,纟
艋,舟
泔,氵
取,又
嗚,口
祝,礻
飜,羽
捡,扌
苠,艹
蓤,艹
矮,矢
平,干
揶,扌
旺,日
匀,勹
适,辶
唄,口
弈,廾
蠒,艹
嚙,口
墝,石
礜,石
挠,扌
攤,扌
亩,亠
炭,火
嘮,口
暹,日
举,丶
埃,土
灂,氵
铅,钅
穆,禾
黉,黄
胍,月
諑,讠
俓,亻
賕,贝
鑚,钅
鹞,鸟
槧,木
試,讠
豪,豕
僭,亻
煬,火
闯,门
嫱,女
读,讠
楼,木
琅,王
縉,纟
龈,齿
怍,忄
樑,木
讐,隹
氕,气
趔,走
儗,扌
犖,艹
阙,门
舡,舟
营,艹
檦,木
踩,足
猫,犭
沪,氵
冬,冫
甯,用
宰,宀
缳,纟
嶴,山
愷,忄
欻,欠
蒺,艹
剁,刂
珀,王
靃,雨
痄,疒
懌,忄
勖,力
哚,口
硝,石
駜,馬
菠,艹
藤,艹
迨,辶
卫,卩
遭,辶
目,目
驱,马
彳,彳
磲,石
鱵,魚
拶,扌
虹,虫
擺,扌
衽,衤
刄,刀
鴆,鸟
脎,月
梓,木
輒,车
隗,阝
写,冖
瀘,氵
鲛,鱼
骟,马
搠,扌
戤,戈
綱,纟
憹,忄
耸,耳
絆,纟
慎,忄
跑,足
试,讠
盗,皿
镖,钅
竟,立
饞,饣
赦,赤
铫,钅
埭,土
癬,疒
鋯,钅
己,己
寵,宀
穴,穴
恸,忄
賻,贝
俽,欠
垂,土
颈,页
服,月
蚌,虫
嘗,小
疖,疒
鄙,阝
玚,王
娟,女
蔡,艹
枢,木
丧,一
润,氵
琫,王
殪,歹
醮,酉
莺,艹
啁,口
卅,十
狄,犭
鹇,鸟
奉,大
艏,舟
泐,氵
術,木
嗖,口
煙,火
叚,亻
黜,黑
姞,女
蓠,艹
苤,艹
裨,衤
呫,口
靭,韦
副,刂
燮,火
时,日
腹,月
载,车
阂,门
匄,一
鰆,魚
斋,文
掏,扌
備,夂
焘,灬
缜,纟
鮟,魚
膣,月
挤,扌
倮,亻
粱,米
鴰,鸟
脸,月
溽,氵
铁,钅
凃,冫
療,疒
鋅,钅
賑,贝
矗,目
緛,糹
鉚,钅
彜,彑
類,米
懣,心
虢,虍
闫,门
园,囗
睬,目
嫵,女
筴,竹
蟷,虫
跻,足
份,亻
潼,氵
诿,讠
門,门
鎄,钅
砉,石
馈,饣
民,氏
互,二
這,辶
崛,山
鸝,鸟
暢,日
伧,亻
沦,氵
甫,用
邮,阝
宴,宀
活,氵
芺,艹
酃,阝
齇,鼻
秈,米
蕋,艹
荏,艹
比,比
釘,钅
壞,土
桩,木
啫,口
卯,卩
女,女
绲,纟
驵,马
聹,冫
嘀,口
锂,钅
粇,米
娈,女
養,丷
茎,艹
丐,一
钗,钅
厙,厂
嶝,山
颟,页
映,日
貧,贝
樨,木
疭,疒
匮,匚
頴,页
舸,舟
韁,纟
勃,力
釅,酉
鯉,鱼
祊,礻
藍,艹
捎,扌
近,辶
浒,氵
靖,青
绛,纟
酚,酉
屜,尸
拣,扌
蕢,艹
车,车
襪,衤
郯,阝
忱,忄
繰,纟
軻,车
省,目
喂,口
還,辶
骈,马
妊,女
蒌,艹
躐,足
吗,口
錙,钅
帛,巾
鴝,鸟
蜡,虫
瘫,疒
榪,木
咬,口
鎮,钅
稳,禾
膺,月
设,讠
充,儿
鱇,魚
竈,火
佑,亻
絝,纟
鳜,鱼
寞,宀
条,木
胤,月
俦,亻
噫,口
镭,钅
珮,王
緲,纟
饵,饣
懺,忄
億,亻
嬈,女
枋,木
頊,页
憏,忄
伐,亻
殓,歹
谒,讠
龛,龙
紜,纟
愤,忄
锬,钅
刮,刂
纱,纟
尲,尢
抹,扌
茸,艹
沽,氵
贼,贝
雁,隹
參,厶
郅,阝
巇,山
繆,纟
蓍,艹
扎,扌
裕,衤
租,禾
揣,扌
蹦,足
韫,韦
哭,口
罰,罒
藷,艹
浼,氵
瘁,疒
咂,口
瀅,氵
庆,广
稉,米
墊,土
損,扌
薌,艹
渑,氵
辐,车
覔,见
皖,白
弛,弓
够,夕
蘡,艹
耥,耒
訩,言
喬,丿
焯,火
銮,金
笳,竹
鲲,鱼
蚶,虫
肺,月
椿,木
噁,口
鍃,钅
燄,火
婉,女
旌,方
牙,牙
鏘,钅
僚,亻
晡,日
蟠,虫
恥,耳
诨,讠
坫,土
鑭,钅
狮,犭
鹱,鸟
孳,子
糲,米
页,页
艹,艹
佻,亻
惺,忄
堀,土
粃,禾
鄆,阝
合,口
溏,氵
撓,扌
骗,马
嶙,山
邛,阝
厝,厂
侥,亻
渤,氵
芧,艹
箭,竹
崮,山
熱,灬
匲,大
瞵,目
阴,阝
伺,亻
駁,马
勇,力
词,讠
济,氵
臑,月
蟕,虫
烛,火
剜,刂
盟,皿
镞,钅
泣,氵
拧,扌
腦,月
飫,饣
穬,禾
黯,黑
凱,几
灰,火
铳,钅
諷,讠
扼,扌
礁,石
颀,页
缅,纟
针,钅
肐,骨
朕,月
羚,羊
嘟,口
褡,衤
輥,车
枪,木
傰,亻
琳,王
嚴,一
樷,一
总,心
奁,大
组,纟
啉,口
瓈,王
蹏,足
姖,女
鳘,鱼
鋜,钅
軤,车
填,土
酱,酉
味,口
珲,王
濺,氵
荽,艹
綃,纟
弄,廾
率,玄
逆,辶
阊,门
谎,讠
斓,文
舒,舌
岙,山
醛,酉
劝,力
猜,犭
椠,木
趣,走
亥,亠
漤,氵
莧,艹
窭,穴
鬬,斗
炱,火
鄰,阝
油,氵
贸,贝
为,丶
抽,扌
茼,艹
铉,钅
癊,疒
諍,讠
俏,亻
汎,氵
扒,扌
蛕,虫
嵘,山
鹚,鸟
卜,卜
詢,讠
佤,亻
僱,隹
闳,门
囵,囗
请,讠
浸,氵
臻,至
码,石
馀,饣
龄,齿
琉,王
讌,宀
昕,日
嬗,女
土,土
璞,王
蠡,虫
悦,忄
萩,艹
礫,石
宬,宀
缯,纟
鲮,鱼
冰,冫
申,田
銲,火
垴,土
欷,欠
躺,身
蒾,艹
秀,禾
幅,巾
翄,羽
鍇,钅
痈,疒
柔,木
廚,厂
牝,牜
鏜,钅
哞,口
桡,木
迤,辶
摩,手
藨,艹
驭,马
狲,犭
陵,阝
棶,木
豹,豸
艽,艹
擾,扌
娀,女
餂,飠
射,寸
錆,钅
嘈,口
锊,钅
沏,氵
脒,月
颗,页
徙,彳
瀜,氵
钟,钅
樠,木
氤,气
肧,月
昨,日
儲,亻
疵,疒
澹,氵
踸,足
耼,耳
鯁,鱼
獆,口
韉,革
畊,耒
菑,艹
藕,艹
幘,巾
停,亻
瓟,瓜
非,非
襢,衤
惧,忄
荦,艹
髫,髟
蕪,艹
硬,石
叱,口
雳,雨
嗵,口
苻,艹
恼,忄
蓿,艹
骀,马
如,女
紅,纟
历,厂
眉,目
隈,阝
喊,口
植,木
挑,扌
芐,艹
鼙,鼓
创,刂
吟,口
瞞,目
謡,讠
败,贝
蜩,虫
瘳,疒
咴,口
样,木
讶,讠
亸,亠
趺,足
搿,手
鹃,鸟
遇,辶
盈,皿
拐,扌
擔,扌
默,黑
郜,阝
歡,欠
賤,贝
杩,木
饭,饣
屯,屮
翮,羽
镵,钅
轹,车
淺,氵
腽,月
嬀,女
頂,页
鈆,钅
圈,囗
残,歹
鐊,釒
耒,耒
馗,首
庙,广
缘,纟
焜,火
閟,門
欠,欠
辣,辛
木,木
碭,石
帮,巾
璵,王
锴,钅
輸,车
髁,骨
心,心
鳅,鱼
凇,冫
雉,隹
